sampleID,IGSN,core,depth,enzyme,temperature,substrate_conc,activity
N/A,N/A,N/A,cm,N/A,degreeCelsius,micromolar,nmol/g_dry_soil/h
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,600,7.065795694
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,350,7.160979476
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,350,6.529883774
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,350,5.401966812
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,350,6.165266257
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,190,4.184059277
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,190,3.796489113
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,190,4.841563646
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,190,4.264378957
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,110,3.19254532
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,110,3.148214923
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,110,3.429406715
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,110,3.049419383
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,70,2.507387555
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,70,2.528634065
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,70,2.517434806
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,70,-9999
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,40,1.514858071
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,40,1.475194031
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,40,1.785594306
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,40,1.316727444
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,20,0.857297109
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,20,1.036791471
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,20,1.096389607
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,20,0.92875071
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,10,0.585441098
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,10,0.637179338
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,10,0.57831032
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,16,10,0.839670093
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,600,6.974298826
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,600,7.191137304
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,600,9.713121242
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,600,8.330548806
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,350,6.483037427
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,350,5.618951737
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,350,6.444929175
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,350,6.07839593
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,190,4.442926297
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,190,5.364199602
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,190,6.101644755
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,190,4.759540255
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,110,4.474496569
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,110,4.395314688
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,110,4.685391675
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,110,4.258844242
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,70,3.090333425
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,70,3.984577632
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,70,3.749606187
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,70,3.151622094
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,40,2.579582932
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,40,2.270426582
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,40,2.825948997
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,40,2.429610556
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,20,1.299639454
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,20,1.373370089
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,20,2.190085454
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,20,1.582536442
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,10,0.861397784
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,10,0.942901492
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,10,0.920957701
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,25,10,-9999
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,600,25.29925326
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,600,27.85760559
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,600,19.89604679
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,600,22.15494906
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,350,14.84286319
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,350,15.14368449
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,350,16.63511254
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,350,18.21299693
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,190,9.746113146
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,190,13.09048532
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,190,14.61961157
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,190,15.26547144
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,110,12.61241424
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,110,12.26278984
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,110,13.52065539
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,110,11.64505188
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,70,7.384332967
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,70,-9999
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,70,8.757496116
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,70,8.40519665
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,40,4.990571467
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,40,5.790079047
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,40,6.729409412
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,40,6.905918817
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,20,3.534121613
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,20,3.417924833
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,20,3.575124307
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,20,3.604370198
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,10,2.340233938
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,10,2.436603757
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,10,2.603581835
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,35,10,2.885183124
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,600,19.48708853
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,600,21.01741337
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,600,22.55372362
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,600,23.31504405
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,350,14.9559728
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,350,19.09132787
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,350,17.64051198
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,350,18.64549539
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,190,13.2618619
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,190,13.42265924
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,190,15.59580948
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,190,17.37762282
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,110,11.23204154
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,110,11.2221737
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,110,9.277642015
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,110,10.03704145
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,70,10.37671534
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,70,9.386210159
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,70,9.452413694
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,70,10.55637887
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,40,6.363400813
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,40,6.838877269
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,40,-9999
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,40,6.964247433
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,20,4.289448272
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,20,4.042428608
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,20,4.695283625
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,20,5.049777873
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,10,3.058434637
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,10,3.099725907
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,10,3.390968886
BE201907093COP5060,IEBWE00AK,Core3,50-60,LAP,50,10,3.309437837
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,700,96.17982578
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,700,94.326999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,700,91.15761849
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,700,92.55437529
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,350,75.40031806
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,350,75.87066147
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,350,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,350,76.12486441
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,200,67.90837386
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,200,71.22524645
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,200,64.43109514
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,200,74.38035353
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,130,68.2553342
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,130,73.21161184
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,130,66.65603067
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,130,70.23934057
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,80,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,80,57.43578048
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,80,56.50732803
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,80,56.53451551
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,40,42.81079166
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,40,42.84137758
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,40,31.31796408
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,40,40.09612176
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,10,27.53334846
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,10,29.88642487
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,10,27.72569988
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,4,10,32.50457922
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,700,77.6183615
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,700,76.07782848
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,700,85.65250818
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,350,99.49922498
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,350,115.0335206
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,350,138.5415104
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,350,109.987746
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,200,76.90944454
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,200,108.9130356
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,200,114.8414177
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,200,152.63435
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,130,94.42880389
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,130,123.4903698
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,130,104.859895
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,130,121.0642067
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,80,85.59995852
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,80,104.0510907
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,80,120.8569055
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,80,115.2499295
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,40,64.17556135
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,40,79.36326227
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,40,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,40,80.02924809
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,10,56.9978803
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,10,56.03366179
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,10,60.87591272
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,10,10,61.04921009
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,700,210.4134222
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,700,198.5857772
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,700,219.901731
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,700,214.1681347
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,350,181.3391378
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,350,178.6705885
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,350,210.2173832
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,350,200.0370057
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,200,178.4898426
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,200,186.0257009
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,200,172.0725882
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,200,182.520902
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,130,203.2950829
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,130,187.3558775
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,130,160.3111334
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,130,174.3675757
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,80,140.3371331
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,80,147.4080078
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,80,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,80,148.4028565
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,40,146.6440701
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,40,136.7604651
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,40,143.6703378
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,40,108.5009964
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,10,80.42437257
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,10,80.04830056
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,10,71.56204939
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,16,10,73.36190841
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,350,144.2590292
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,350,166.8575708
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,350,135.487823
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,350,135.353553
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,200,182.4731281
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,200,167.4801976
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,200,169.0881423
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,200,176.0331122
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,130,173.0986975
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,130,155.0916946
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,130,183.6425967
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,130,152.6410617
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,80,117.5756094
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,80,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,80,102.5489055
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,80,103.1906006
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,40,108.7548784
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,40,126.7297554
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,40,119.6290983
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,40,99.4902507
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,10,74.93368372
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,10,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,10,73.97731911
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,25,10,75.2030474
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,700,230.7570213
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,700,170.4245631
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,700,213.0970845
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,700,240.1709356
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,350,219.0798377
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,350,223.2913256
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,350,308.1475948
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,350,248.0982618
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,200,220.5504345
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,200,229.8323511
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,200,227.8437789
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,130,223.3156206
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,130,284.7901448
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,130,216.7635669
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,130,250.4372968
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,80,188.4576603
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,80,182.1409066
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,80,272.1116037
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,80,266.1784082
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,40,179.885878
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,40,196.5280944
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,40,159.6261628
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,40,144.7984348
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,10,114.5315005
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,10,112.2397165
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,10,107.9832729
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,35,10,103.1433617
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,1200,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,700,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,350,197.3464261
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,350,251.870825
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,350,276.7982052
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,350,321.2054075
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,200,263.1770074
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,200,234.5308968
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,200,256.883608
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,200,298.0676984
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,130,279.5784888
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,130,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,130,279.2218982
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,130,283.1168014
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,80,270.679171
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,80,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,80,254.0425221
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,80,254.8618314
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,40,211.1585907
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,40,170.7131522
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,40,240.9190468
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,40,201.8967869
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,10,181.0523961
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,10,153.8623637
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,10,173.7231859
BE201907093COP6070,IEBWE00AL,Core3,60-70,AP,50,10,156.9782862
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,800,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,800,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,800,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,800,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,450,21.38016121
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,450,12.40625367
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,450,13.54133097
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,450,14.88779093
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,250,13.67824572
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,250,14.99683851
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,250,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,250,14.85002612
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,150,13.15829367
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,150,12.01166169
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,150,15.78052614
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,150,14.36813654
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,100,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,100,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,100,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,100,-9999
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,60,18.94052362
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,60,17.96993057
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,60,15.60461979
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,60,16.37810361
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,30,11.8439528
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,30,10.16376653
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,30,10.96375813
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,30,8.311619436
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,10,9.392899807
BE201907093COP6070,IEBWE00AL,Core3,60-70,BG,4,10,9.295704565
