Decimal.Year, year, day, B1.H.L4.10cm, B1.H.L4.40cm, B2.H.L29.10cm, B2.H.L29.40cm, B4.H.L54.10cm, B4.H.L54.40cm, B3.H.L40.10cm, B3.H.L40.40cm, B1.C.L7.10cm, B1.C.L7.40cm, B2.C.L25.10cm, B2.C.L25.40cm, B4.C.L57.10cm, B4.C.L57.40cm, B3.C.L43.10cm, B3.C.L43.40cm, B1.U.L6.10cm, B1.U.L6.40cm, B2.U.L27.10cm, B2.U.L27.40cm, B4.U.L56.10cm, B4.U.L56.40cm, B3.U.L42.10cm, B3.U.L42.40cm
2014.12328767123, 2014, 45, 13.7285416666667, 12.6799305555556, 14.1372222222222, 13.0000694444444, 13.8784722222222, 12.966875, 14.2175, 13.0986111111111, 14.0292361111111, 12.8167361111111, 13.8910416666667, 12.8610416666667, 14.3821527777778, 13.1418055555556, 13.9273611111111, 12.8268055555556, 13.9870833333333, 12.8270138888889, 14.3677777777778, 13.1486805555556, 14.1828472222222, 13.0790277777778, 14.04875, 12.9102083333333
2014.12602739726, 2014, 46, 13.1617361111111, 13.2306944444444, 13.2334722222222, 13.4340972222222, 13.4440972222222, 13.5489583333333, 13.363125, 13.6409027777778, 13.0507638888889, 13.2038888888889, 13.2177777777778, 13.3271527777778, 13.3713194444444, 13.5695138888889, 13.3470138888889, 13.3260416666667, 13.0686805555556, 13.3378472222222, 13.2485416666667, 13.5282638888889, 13.3470833333333, 13.6022222222222, 13.4030555555556, 13.4897916666667
2014.12876712329, 2014, 47, 11.2802777777778, 12.6094444444444, 11.689375, 12.8161111111111, 11.9695833333333, 13.0007638888889, 11.9947222222222, 12.9371527777778, 11.2646527777778, 12.488125, 11.5880555555556, 12.7753472222222, 11.9559027777778, 12.8777083333333, 11.9057638888889, 12.8053472222222, 11.3331944444444, 12.6396527777778, 11.7498611111111, 12.7695138888889, 11.8179861111111, 12.9615972222222, 11.6829861111111, 12.8767361111111
2014.13150684931, 2014, 48, 9.55159722222222, 11.4764583333333, 10.2409722222222, 12.0653472222222, 10.5497222222222, 12.1372916666667, NA, 12.0004861111111, 9.52506944444444, 11.4526388888889, 10.1927083333333, 12.0177777777778, 10.4758333333333, 12.1008333333333, 10.6616666666667, 12.1252083333333, 9.45270833333333, 11.4590277777778, 10.1034722222222, 11.8734722222222, 10.2334027777778, 12.0254166666667, 10.2704861111111, 11.98625
2014.13424657534, 2014, 49, 9.88027777777778, 10.7593055555556, 10.6102777777778, 11.4924305555556, 10.7082638888889, 11.5492361111111, NA, 11.4271527777778, 10.0266666666667, 10.8078472222222, 10.5234722222222, 11.4399305555556, 10.8404861111111, 11.5401388888889, 10.878125, 11.5645833333333, 9.93277777777778, 10.7804861111111, 10.4797916666667, 11.2903472222222, 10.6416666666667, 11.4619444444444, 10.6420138888889, 11.3979861111111
2014.13698630137, 2014, 50, 12.42875, 12.7145138888889, 13.553125, 14.0328472222222, 13.526875, 13.2397222222222, NA, 13.5229861111111, 11.1128472222222, 11.2208333333333, 11.4726388888889, 11.705, 12.1159722222222, 11.9429861111111, 11.9854166666667, 11.8549305555556, 11.0715277777778, 11.2152777777778, 11.7125694444444, 11.7651388888889, 11.9174305555556, 11.8640972222222, 11.6909722222222, 11.7582638888889
2014.1397260274, 2014, 51, 13.6363888888889, 14.5893055555556, 14.9682638888889, 16.6238888888889, 14.9255555555556, 15.2529861111111, 14.9005555555556, 15.5606944444444, 10.1559722222222, 10.9049305555556, 10.7254166666667, 11.5629861111111, 11.0561111111111, 11.76, 11.1828472222222, 11.8369444444444, 10.1128472222222, 10.9873611111111, 11.0789583333333, 11.8717361111111, 10.9843055555556, 11.7922222222222, 10.9301388888889, 11.7995138888889
2014.14246575342, 2014, 52, 14.1602777777778, 14.6816666666667, 15.2625694444444, 16.6411111111111, 14.9827083333333, 15.3810416666667, 15.398125, 15.7429861111111, 10.7211111111111, 10.9040277777778, 11.0622222222222, 11.5411111111111, 11.6390972222222, 11.7135416666667, 11.3911111111111, 11.7391666666667, 10.8376388888889, 11.1559722222222, 11.6875, 12.105, 11.5940972222222, 11.9413888888889, 11.2980555555556, 11.9264583333333
2014.14520547945, 2014, 53, 14.8547222222222, 15.0641666666667, 15.7708333333333, 16.8156944444444, 15.3925, 15.6543055555556, 15.8556944444444, 16.058125, 11.4075, 11.2308333333333, 11.5754861111111, 11.7831944444444, 12.1895833333333, 12.016875, 11.7916666666667, 11.9234722222222, 11.6784027777778, 11.704375, 12.3384722222222, 12.4746527777778, 12.1849305555556, 12.365, 11.8761111111111, 12.3552777777778
2014.14794520548, 2014, 54, 15.3336111111111, 15.598125, 15.9729861111111, 17.0956944444444, 15.6104861111111, 16.0057638888889, 16.1098611111111, 16.4517361111111, 11.8019444444444, 11.6682638888889, 11.8769444444444, 12.1207638888889, 12.4111805555556, 12.3333333333333, 12.0316666666667, 12.1975694444444, 12.1936805555556, 12.3301388888889, 12.6625694444444, 12.8715972222222, 12.4842361111111, 12.805, 12.191875, 12.8084722222222
2014.15068493151, 2014, 55, 15.7411805555556, 16.0278472222222, 16.1767361111111, 17.2959722222222, 15.8663888888889, 16.2775694444444, 16.364375, 16.7435416666667, 12.1605555555556, 12.0220138888889, 12.1693055555556, 12.3946527777778, 12.6463194444444, 12.5579166666667, 12.2570833333333, 12.41375, 12.6451388888889, 12.8215972222222, 12.9619444444444, 13.1522222222222, 12.7900694444444, 13.1429861111111, 12.5025694444444, 13.1514583333333
2014.15342465753, 2014, 56, 16.0455555555556, 16.3843055555556, 16.1888194444444, 17.4344444444444, 16.0429166666667, 16.4995138888889, 16.4445138888889, 16.9727777777778, 12.379375, 12.3395138888889, 12.3834722222222, 12.6539583333333, 12.6844444444444, 12.7564583333333, 12.4230555555556, 12.6244444444444, 12.9130555555556, 13.2398611111111, 13.0170138888889, 13.4071527777778, 12.93375, 13.4339583333333, 12.7617361111111, 13.4552777777778
2014.15616438356, 2014, 57, 15.7145833333333, 16.8928472222222, 15.6506944444444, 17.73125, 15.7411111111111, 16.843125, 15.8190972222222, 17.3440277777778, 11.9985416666667, 12.6419444444444, 12.2184722222222, 12.9034722222222, 12.1784027777778, 12.9519444444444, 12.298125, 12.8486805555556, 12.4109722222222, 13.6029861111111, 12.4075, 13.5858333333333, 12.3717361111111, 13.6683333333333, 12.65, 13.7253472222222
