date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month
Jul-72,-0.42224772,0.136700452,0.136620523,0.136165775,-0.342420997,-0.348606663,-0.119031792,-0.306050574,0.186772542,0.326628745,0.15273309,-0.476968405,0.244781288,-0.210081472,-0.625866631,0.284262591,-0.123822235
Aug-72,-0.765340519,0.127952058,0.127868409,0.127691429,-0.443407303,-0.446072905,-0.188966662,-0.416946751,0.200722909,0.28863879,0.107806049,-0.651699686,0.208328527,-0.28636108,-0.848863996,0.246057503,-0.197965028
Sep-72,-0.669377755,0.323878374,0.31770877,0.317663947,-0.235208408,-0.22582372,-0.002181387,-0.243387023,0.383458228,0.435660254,0.259662562,-0.574935263,0.316565126,-0.244177579,-0.795049747,0.404361782,0.003198817
Oct-72,-0.44631039,0.480082109,0.47999751,0.4777958,0.005859434,-0.003127417,0.232456956,-0.030565624,0.535661437,0.568536933,0.419089439,-0.468346785,0.346479504,-0.022819999,-0.734123306,0.554270884,0.205997278
Nov-72,-0.274655134,0.727959945,0.72787606,0.727498579,0.399307528,0.39571306,0.60927903,0.291140029,0.777084671,0.731636254,0.598050972,-0.32726513,0.44898802,0.197919981,-0.562734979,0.765162912,0.541662277
Dec-72,-0.331965765,0.705356521,0.705262768,0.713118676,0.359111321,0.357338247,0.567986794,0.255179853,0.774539991,0.745660077,0.573858886,-0.460667381,0.370802749,0.262891457,-0.764644687,0.766132474,0.496040848
Jan-73,-0.32760799,0.528774867,0.528684407,0.52816077,0.233116453,0.220526923,0.427469701,0.121064644,0.583441123,0.430471171,0.315072388,-0.585984609,0.10881986,0.11855007,-0.86386449,0.504783805,0.3521365
Feb-73,-0.153900844,0.567849228,0.567768329,0.567116705,0.365965669,0.354668021,0.552068313,0.22731023,0.601326191,0.40688217,0.308451541,-0.549808909,0.036209803,0.233422979,-0.778325927,0.501896124,0.457461001
Mar-73,0.13443588,0.562153192,0.562083774,0.560890512,0.432708719,0.416336517,0.578263348,0.304332671,0.576269144,0.389658311,0.31751689,-0.475000259,-0.041792122,0.305599542,-0.696013073,0.474818531,0.488589698
Apr-73,0.548703844,0.714246056,0.714182567,0.712748099,0.621140841,0.606326485,0.705570949,0.503463435,0.709869185,0.618302662,0.564966569,-0.111639408,0.206396633,0.509871802,-0.395406009,0.668977295,0.660709185
May-73,0.7769825,1.037236012,1.037158631,1.036255993,0.802935237,0.799094932,0.93808332,0.729012853,1.039316133,0.854706475,0.80641991,0.185641374,0.548671617,0.508147173,-0.197175865,0.898764093,0.908264036
Jun-73,0.6854386,0.922173003,0.92208854,0.921501893,0.753339685,0.756306001,0.876894663,0.685127263,0.929878383,0.821516157,0.764344501,0.138767264,0.484249155,0.471480442,-0.18702599,0.8537207,0.831047309
Jul-73,1.08838897,1.08755479,1.087471224,1.086826544,1.022968371,1.005826617,1.093667558,0.95774036,1.087244697,0.981840093,0.954317614,0.554617326,0.685502681,0.64638842,0.239080728,1.010535384,1.073992828
