date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1),unitless (1)
Mar-73,1.717410589,0.563615972,0.563566502,0.567116643,0.935572799,0.970392723,0.798798307,0.970272697,0.484991928,0.36473401,0.450630988,1.366763601,0.483911176,0.946052046,1.624667284,0.408816494,0.855091816
Apr-73,2.116911989,0.662134305,0.662061335,0.665500989,1.476967852,1.522475698,1.169006755,1.426692469,0.559842559,0.362210446,0.462894716,1.542194353,0.48890007,1.396790447,2.032302096,0.41948693,1.197918538
May-73,2.67199001,0.993264291,0.993159136,0.997275891,2.769638055,2.835309008,2.128584055,2.443528676,0.866264725,0.885999863,1.056804733,2.123488647,0.802116562,2.402935635,2.942335363,0.993060534,1.954762078
Jun-73,4.798301215,2.436670485,2.436490281,2.442825042,4.097047372,4.154121693,3.771288015,4.060109393,2.301040317,2.548613905,2.745108448,4.477531988,2.800730396,4.019667055,4.237721823,2.54823935,3.511925325
Jul-73,3.132743652,2.960345273,2.960074801,2.97008557,3.807996343,3.880649725,3.538431282,3.471546436,2.916173007,2.36107106,2.446343778,2.733290165,2.19027288,3.424455825,3.097767535,2.548444603,3.451043169
Aug-73,4.631695205,3.608624487,3.608435612,3.617876788,4.969983262,5.037623071,4.38666448,4.893056644,3.570090285,3.793511306,3.88629274,4.171123038,3.600625186,4.843750978,3.953292485,3.780074747,4.461755958
Sep-73,4.914172472,1.57486931,1.574831705,1.578906897,2.868415938,2.905605046,2.726183458,2.969299348,1.451224724,1.340271292,1.562645371,3.66569473,1.478322604,2.940984743,4.159125041,1.43963681,2.475976435
Oct-73,9.741599104,6.374037383,6.3742321,6.384959014,11.05094303,11.13907839,10.10242497,9.854342096,5.721187724,2.596830134,3.150182277,8.839475081,3.423832051,9.795978743,10.55261594,3.264183959,9.567997055
Nov-73,3.417252812,0.802246474,0.802288824,0.803116922,1.707411018,1.714123307,1.345028863,1.597037908,0.66928547,0.390500409,0.502309412,2.164859525,0.559294109,1.592692779,2.934770745,0.455303097,1.391713781
Dec-73,0.649385029,0.183372429,0.183386086,0.183619485,0.371373671,0.373904077,0.296462929,0.35391864,0.152673232,0.105033461,0.13202302,0.452800046,0.151966616,0.352412877,0.528679228,0.121162221,0.310045761
Jan-74,0.517932085,0.170576672,0.170586258,0.170942056,0.250071531,0.253392658,0.226003881,0.285069186,0.142804638,0.090250277,0.116229331,0.417337891,0.166071201,0.283003288,0.42804939,0.104587046,0.258710151
Feb-74,2.243773084,0.555829932,0.555836553,0.557300529,1.154750584,1.175083603,1.058188976,1.201401495,0.456919253,0.305270739,0.382353882,1.580152582,0.480965425,1.188639243,2.362159019,0.36317283,1.02376971
Mar-74,2.849976655,0.926443964,0.926425403,0.928720968,1.528410856,1.550094925,1.31461348,1.568118079,0.791924781,0.60267327,0.739734487,2.057826645,0.715572872,1.553208994,2.340789332,0.65953728,1.401058271
Apr-74,2.59436872,0.683513618,0.683462743,0.685964676,1.581270213,1.615883631,1.208143604,1.524580229,0.568927787,0.379426834,0.483787847,1.818002837,0.50992416,1.501784477,2.300561465,0.432929293,1.259089204
May-74,53.45774637,13.64979361,13.64894577,13.68299064,39.32324467,39.86644934,30.00576656,35.34528772,12.03299133,11.09638389,13.21514366,36.10859524,10.90901675,34.99744842,60.34921861,12.47850023,27.11545804
Jun-74,9.083596442,2.349583219,2.349396851,2.355943198,7.131283225,7.245711358,5.922322992,6.914900906,2.170571661,2.873968766,3.15767566,6.67971323,2.741896813,6.836966646,7.84632861,2.834858831,4.994087699
Jul-74,3.590507884,2.95135581,2.951119979,2.959858526,3.266281503,3.32199326,2.806775273,3.328711147,2.972269966,2.507849778,2.614960438,3.603670189,2.489274525,3.288709145,4.615411761,2.593958833,3.25440851
Aug-74,5.218553171,3.549089192,3.548898799,3.558285219,4.731029319,4.800421718,4.336354815,4.99678985,3.46881651,3.821109332,4.107034199,5.79423489,4.088321265,4.944539575,7.011171931,3.814034007,4.501497301
Sep-74,4.883796165,2.917890052,2.917808342,2.926495759,4.877404782,4.955749726,4.615359258,4.529191808,2.932661569,2.579764498,2.794554161,4.354881491,2.853684888,4.478326505,4.764365887,2.693251763,4.164901135
Oct-74,2.420172469,1.12871565,1.128730035,1.131873006,1.459586263,1.480598039,1.363891689,1.598142761,1.02740787,0.968818937,1.140067376,2.096675298,1.207942677,1.581863852,2.439069833,0.992389811,1.408180915
Nov-74,1.825547611,0.641418936,0.641446568,0.643104435,1.101731173,1.119283905,0.964257652,1.100430085,0.534050307,0.352115351,0.44366136,1.489266857,0.482363164,1.089043859,1.926689112,0.411589265,0.980338223
Dec-74,0.877621475,0.280386274,0.280409567,0.280976902,0.63445932,0.641976206,0.522102329,0.557923352,0.238342293,0.147417303,0.184821025,0.653556716,0.198750063,0.553624833,0.90163741,0.174445689,0.489666015
Jan-75,0.700823793,0.195456828,0.195469725,0.195874104,0.37519495,0.379265571,0.321105745,0.369780079,0.16263037,0.093461562,0.121856516,0.485591922,0.134766105,0.367213915,0.648178271,0.110385712,0.327963468
Feb-75,1.029942767,0.25523094,0.255230085,0.256155552,0.520490332,0.531024149,0.439888631,0.536935156,0.211282359,0.151573399,0.195539664,0.797743329,0.251175397,0.529572345,0.984884558,0.173127835,0.443399305
Mar-75,1.204273226,0.379146355,0.379126654,0.380669365,0.623248348,0.638382757,0.530723902,0.648826277,0.318439007,0.24544595,0.304255833,1.149595609,0.32909533,0.638332914,1.483966359,0.270247548,0.567398473
Apr-75,3.005377253,1.006568674,1.006488202,1.010362108,2.252184965,2.304872897,1.790760247,2.138725437,0.860168944,0.57813929,0.72517379,2.559916603,0.780492114,2.105125252,3.231241703,0.65863642,1.781357837
May-75,5.038314848,1.643020785,1.642851307,1.649466292,4.243188345,4.345113453,3.476933232,3.838767476,1.468185505,1.419282378,1.622978452,4.285002645,1.461448736,3.775692691,5.654024533,1.523606547,3.025717126
Jun-75,6.995294296,2.627684654,2.627458493,2.635441333,5.888465829,5.99575035,5.065784693,5.827598524,2.432930874,3.159740968,3.469329971,6.330137895,3.193233375,5.754183589,7.666117413,3.11463323,4.647857852
Jul-75,3.284711321,2.592019309,2.591754709,2.601538597,2.468694739,2.526540223,2.230333936,2.708997022,2.584867361,2.388347845,2.506256002,3.42160951,2.544576883,2.66560589,4.179101549,2.407885333,2.692721544
Aug-75,6.537608254,4.162264126,4.162013425,4.174273203,7.890163862,8.018697354,6.485341647,7.414892483,3.996337547,4.297495937,4.67416736,6.135029661,3.693139571,7.328210788,8.193983183,4.408619211,6.401649858
Sep-75,5.199158198,3.531352954,3.531224349,3.543110207,5.769489936,5.872166425,5.2182523,5.18901726,3.613635066,3.033606191,3.392619283,4.731390551,3.240459923,5.122734618,5.234167011,3.364299699,4.706692498
Oct-75,5.04204292,1.866893883,1.866943486,1.870792971,3.495221724,3.529758585,3.123299637,3.3528841,1.632819854,1.142255858,1.395175508,3.736909958,1.35767784,3.32852411,4.823184472,1.303406349,2.936727809
