Depth,GR_RAW,TH232_RAW,K40_RAW,U238_RAW,MAGNETIC_SUSCEPTIBILITY,EM_IND_RESISTIVITY,FLUID_CONDUCTIVITY,TEMP,AMBIENT_HEAT_PULSE_GW_FLOW#1,AMBIENT_SFM_GW_FLOW_(TOTAL)
M,APR,PPM,%,PPM,‘10e-3,OHM-M,US/CM,C,GPM (NEG=DOWN),GPM (NEG=DOWN)
1.19839999999976,159.221,18.3203,1.3055,6.7105,,,,,,
1.20049999999976,158.724,18.6278,1.30896,6.56067,,,,,,
1.20259999999976,157.15,17.8495,1.21661,7.03102,,,,,,
1.20469999999976,155.576,17.0712,1.12427,7.50138,,,,,,
1.20679999999976,154.002,16.2929,1.03193,7.97173,,,,,,
1.20889999999976,152.428,15.5146,0.939585,8.44208,,,,,,
1.21099999999975,150.854,14.7363,0.847241,8.91243,,,,,,
1.21309999999975,149.28,13.958,0.754898,9.38279,,,,,,
1.21519999999975,147.706,13.1798,0.662555,9.85314,,,,,,
1.21729999999975,146.132,12.4015,0.570211,10.3235,,,,,,
1.21939999999975,144.558,11.6232,0.477868,10.7938,,,,,,
1.22149999999975,142.984,10.8449,0.385525,11.2642,,,,,,
1.22359999999975,141.41,10.0666,0.293182,11.7346,,,,,,
1.22569999999975,139.836,9.28833,0.200838,12.2049,,,,,,
1.22779999999974,138.262,8.51,0.10849,12.6753,,,,,,
1.22989999999974,137.117,7.78878,0.0472435,13.0505,,,,,,
1.23199999999974,138.393,7.38942,0.161385,12.8892,,,,,,
1.23409999999974,139.67,6.99006,0.275527,12.7279,,,,,,
1.23619999999974,140.946,6.5907,0.389669,12.5666,,,,,,
1.23829999999974,142.222,6.19133,0.503811,12.4053,,,,,,
1.24039999999974,143.498,5.79197,0.617952,12.2439,,,,,,
1.24249999999973,144.774,5.39261,0.732094,12.0826,,,,,,
1.24459999999973,146.05,4.99325,0.846236,11.9213,,,,,,
1.24669999999973,147.326,4.59389,0.960378,11.76,,,,,,
1.24879999999973,148.602,4.19452,1.07452,11.5987,,,,,,
1.25089999999973,149.878,3.79516,1.18866,11.4374,,,,,,
1.25299999999973,151.155,3.3958,1.3028,11.2761,,,,,,
1.25509999999973,152.431,2.99641,1.41695,11.1147,,,,,,
1.25719999999973,153.707,2.59705,1.53109,10.9534,,,,,,
1.25929999999972,154.983,2.19769,1.64524,10.7921,,,,,,
1.26139999999972,153.392,2.01444,1.58153,10.9922,,60.5604,,,,
1.26349999999972,151.356,1.86479,1.49018,11.2486,,60.5679,,,,
1.26559999999972,149.319,1.71514,1.39883,11.5049,,60.6642,,,,
1.26769999999972,147.283,1.56549,1.30747,11.7612,,60.7605,,,,
1.26979999999972,145.246,1.41584,1.21612,12.0175,,60.8567,,,,
1.27189999999972,143.21,1.26619,1.12477,12.2738,,60.953,,,,
1.27399999999971,141.173,1.11654,1.03342,12.5301,,61.0493,,,,
1.27609999999971,139.137,0.966884,0.942066,12.7864,,61.1455,,,,
1.27819999999971,137.1,0.817232,0.850714,13.0427,,61.2418,,,,
1.28029999999971,135.064,0.667581,0.759363,13.299,,61.3381,,,,
1.28239999999971,133.027,0.517921,0.668005,13.5553,,61.4344,,,,
1.28449999999971,130.991,0.36827,0.576653,13.8117,,61.5306,,,,
1.28659999999971,128.954,0.218618,0.485302,14.068,,61.6269,,,,
1.2886999999997,126.918,0.0689667,0.39395,14.3243,,61.7232,,,,
1.2907999999997,126.701,0.596172,0.480688,14.3353,,61.8195,,,,
1.2928999999997,127.799,1.61286,0.696216,14.1691,,61.9157,,,,
1.2949999999997,128.898,2.62955,0.911744,14.0028,,61.9775,,,,
1.2970999999997,129.996,3.64624,1.12727,13.8365,,62.0302,,,,
1.2991999999997,131.095,4.66293,1.3428,13.6702,,62.083,,,,
1.3012999999997,132.193,5.67962,1.55833,13.5039,,62.1357,,,,
1.3033999999997,133.292,6.69631,1.77386,13.3376,,62.1885,,,,
1.30549999999969,134.39,7.713,1.98938,13.1713,,62.2412,,,,
1.30759999999969,135.489,8.72969,2.20491,13.005,,62.294,,,,
1.30969999999969,136.588,9.74644,2.42045,12.8387,,62.3468,,,,
1.31179999999969,137.686,10.7631,2.63598,12.6724,,62.3995,,,,
1.31389999999969,138.785,11.7798,2.85151,12.5062,,62.4523,,,,
1.31599999999969,139.883,12.7965,3.06704,12.3399,,62.505,,,,
1.31809999999969,140.982,13.8132,3.28257,12.1736,,62.5578,,,,
1.32019999999968,141.286,14.5368,3.42292,12.0079,,62.6105,,,,
1.32229999999968,139.675,14.5546,3.38222,11.8436,,62.6633,,,,
1.32439999999968,138.065,14.5724,3.34152,11.6793,,62.624,,,,
1.32649999999968,136.455,14.5902,3.30081,11.5149,,62.4955,,,,
1.32859999999968,134.844,14.608,3.26011,11.3506,,62.3671,,,,
1.33069999999968,133.234,14.6258,3.21941,11.1863,,62.2386,,,,
1.33279999999968,131.624,14.6436,3.1787,11.022,,62.1101,,,,
1.33489999999968,130.013,14.6614,3.138,10.8577,,61.9817,,,,
1.33699999999967,128.403,14.6792,3.09729,10.6934,,61.8532,,,,
1.33909999999967,126.793,14.697,3.05659,10.5291,,61.7247,,,,
1.34119999999967,125.182,14.7147,3.01589,10.3648,,61.5963,,,,
1.34329999999967,123.572,14.7325,2.97518,10.2005,,61.4678,,,,
1.34539999999967,121.962,14.7503,2.93448,10.0362,,61.3393,,,,
1.34749999999967,120.351,14.7681,2.89378,9.87185,,61.2109,,,,
1.34959999999967,118.768,14.7897,2.85287,9.70621,,61.0824,,,,
1.35169999999966,120.444,15.2681,2.78725,9.38031,,60.9539,,,,
1.35379999999966,122.12,15.7465,2.72164,9.05441,,60.8149,,,,
1.35589999999966,123.797,16.2249,2.65603,8.72851,,60.6389,,,,
1.35799999999966,125.473,16.7034,2.59041,8.40261,,60.4628,,,,
1.36009999999966,127.149,17.1818,2.5248,8.0767,,60.2867,,,,
1.36219999999966,128.826,17.6602,2.45919,7.7508,,60.1106,,,,
1.36429999999966,130.502,18.1386,2.39357,7.42488,,59.9345,,,,
